"# Per-item generation lengths re-tokenized from the committed mmlu_dual dumps (think-off MMLU, 228 items = 4/subject x 57). gen_toks: model-own-tokenizer count of the dumped text (post-strip = full generation for think-off). ordering_ok: 1 iff this record's arms share an identical 228-long gold sequence, the precondition for pairing rows across arms by idx. correct_*: pred==gold under the relaxed / strict extractor. Producer: analysis/residency/mmlu_dual_lengths.py"
record,model_family,arm,idx,gold,correct_relaxed,correct_strict,gen_toks,ordering_ok
qwen35_ce_d12r5_b_dual,qwen35,R8,183,B,0,0,193,1
qwen35_ce_d12r5_b_dual,qwen35,R8,184,D,1,1,329,1
qwen35_ce_d12r5_b_dual,qwen35,R8,185,A,1,1,127,1
qwen35_ce_d12r5_b_dual,qwen35,R8,186,D,1,1,453,1
qwen35_ce_d12r5_b_dual,qwen35,R8,187,B,1,1,408,1
qwen35_ce_d12r5_b_dual,qwen35,R8,188,A,1,0,289,1
qwen35_ce_d12r5_b_dual,qwen35,R8,189,B,1,1,235,1
qwen35_ce_d12r5_b_dual,qwen35,R8,190,D,0,0,276,1
qwen35_ce_d12r5_b_dual,qwen35,R8,191,C,1,0,183,1
qwen35_ce_d12r5_b_dual,qwen35,R8,192,B,1,1,240,1
qwen35_ce_d12r5_b_dual,qwen35,R8,193,A,1,1,208,1
qwen35_ce_d12r5_b_dual,qwen35,R8,194,C,1,1,298,1
qwen35_ce_d12r5_b_dual,qwen35,R8,195,A,1,1,108,1
qwen35_ce_d12r5_b_dual,qwen35,R8,196,D,0,0,191,1
qwen35_ce_d12r5_b_dual,qwen35,R8,197,A,1,1,180,1
qwen35_ce_d12r5_b_dual,qwen35,R8,198,C,1,0,195,1
qwen35_ce_d12r5_b_dual,qwen35,R8,199,C,1,1,159,1
qwen35_ce_d12r5_b_dual,qwen35,R8,200,A,1,1,143,1
qwen35_ce_d12r5_b_dual,qwen35,R8,201,C,1,1,259,1
qwen35_ce_d12r5_b_dual,qwen35,R8,202,C,1,1,307,1
qwen35_ce_d12r5_b_dual,qwen35,R8,203,D,1,0,193,1
qwen35_ce_d12r5_b_dual,qwen35,R8,204,A,1,0,151,1
qwen35_ce_d12r5_b_dual,qwen35,R8,205,C,1,1,185,1
qwen35_ce_d12r5_b_dual,qwen35,R8,206,A,1,0,145,1
qwen35_ce_d12r5_b_dual,qwen35,R8,207,C,1,0,155,1
qwen35_ce_d12r5_b_dual,qwen35,R8,208,D,1,1,72,1
qwen35_ce_d12r5_b_dual,qwen35,R8,209,A,0,0,235,1
qwen35_ce_d12r5_b_dual,qwen35,R8,210,D,1,1,91,1
qwen35_ce_d12r5_b_dual,qwen35,R8,211,B,0,0,2047,1
qwen35_ce_d12r5_b_dual,qwen35,R8,212,C,1,1,152,1
qwen35_ce_d12r5_b_dual,qwen35,R8,213,D,1,1,88,1
qwen35_ce_d12r5_b_dual,qwen35,R8,214,D,1,1,110,1
qwen35_ce_d12r5_b_dual,qwen35,R8,215,D,1,1,108,1
qwen35_ce_d12r5_b_dual,qwen35,R8,216,D,0,0,174,1
qwen35_ce_d12r5_b_dual,qwen35,R8,217,A,1,0,509,1
qwen35_ce_d12r5_b_dual,qwen35,R8,218,A,1,1,217,1
qwen35_ce_d12r5_b_dual,qwen35,R8,219,A,0,0,247,1
qwen35_ce_d12r5_b_dual,qwen35,R8,220,C,0,0,1969,1
qwen35_ce_d12r5_b_dual,qwen35,R8,221,B,0,0,805,1
qwen35_ce_d12r5_b_dual,qwen35,R8,222,D,1,1,174,1
qwen35_ce_d12r5_b_dual,qwen35,R8,223,C,1,0,378,1
qwen35_ce_d12r5_b_dual,qwen35,R8,224,D,1,1,141,1
qwen35_ce_d12r5_b_dual,qwen35,R8,225,B,1,1,153,1
qwen35_ce_d12r5_b_dual,qwen35,R8,226,D,1,1,175,1
qwen35_ce_d12r5_b_dual,qwen35,R8,227,A,1,1,111,1
qwen35_ce_d12r5_b_dual,qwen35,free,0,B,1,1,828,1
qwen35_ce_d12r5_b_dual,qwen35,free,1,C,1,0,518,1
qwen35_ce_d12r5_b_dual,qwen35,free,2,D,1,1,835,1
qwen35_ce_d12r5_b_dual,qwen35,free,3,B,1,1,584,1
qwen35_ce_d12r5_b_dual,qwen35,free,4,A,1,1,551,1
qwen35_ce_d12r5_b_dual,qwen35,free,5,B,1,1,529,1
qwen35_ce_d12r5_b_dual,qwen35,free,6,A,1,1,167,1
qwen35_ce_d12r5_b_dual,qwen35,free,7,C,1,1,390,1
qwen35_ce_d12r5_b_dual,qwen35,free,8,A,1,1,224,1
qwen35_ce_d12r5_b_dual,qwen35,free,9,D,1,1,154,1
qwen35_ce_d12r5_b_dual,qwen35,free,10,C,1,1,155,1
qwen35_ce_d12r5_b_dual,qwen35,free,11,C,1,1,184,1
qwen35_ce_d12r5_b_dual,qwen35,free,12,C,1,0,316,1
qwen35_ce_d12r5_b_dual,qwen35,free,13,C,1,1,378,1
qwen35_ce_d12r5_b_dual,qwen35,free,14,A,1,1,225,1
qwen35_ce_d12r5_b_dual,qwen35,free,15,B,1,1,362,1
qwen35_ce_d12r5_b_dual,qwen35,free,16,D,1,1,267,1
qwen35_ce_d12r5_b_dual,qwen35,free,17,C,1,1,461,1
qwen35_ce_d12r5_b_dual,qwen35,free,18,D,1,1,258,1
qwen35_ce_d12r5_b_dual,qwen35,free,19,B,1,0,1408,1
qwen35_ce_d12r5_b_dual,qwen35,free,20,A,1,1,360,1
qwen35_ce_d12r5_b_dual,qwen35,free,21,C,1,1,1053,1
qwen35_ce_d12r5_b_dual,qwen35,free,22,B,1,1,1276,1
qwen35_ce_d12r5_b_dual,qwen35,free,23,A,1,1,429,1
qwen35_ce_d12r5_b_dual,qwen35,free,24,B,1,0,450,1
qwen35_ce_d12r5_b_dual,qwen35,free,25,D,1,1,841,1
qwen35_ce_d12r5_b_dual,qwen35,free,26,D,1,1,1028,1
qwen35_ce_d12r5_b_dual,qwen35,free,27,A,1,0,2014,1
qwen35_ce_d12r5_b_dual,qwen35,free,28,B,1,1,248,1
qwen35_ce_d12r5_b_dual,qwen35,free,29,C,1,1,856,1
qwen35_ce_d12r5_b_dual,qwen35,free,30,C,1,1,249,1
qwen35_ce_d12r5_b_dual,qwen35,free,31,A,1,1,254,1
qwen35_ce_d12r5_b_dual,qwen35,free,32,C,1,1,282,1
qwen35_ce_d12r5_b_dual,qwen35,free,33,A,1,0,356,1
qwen35_ce_d12r5_b_dual,qwen35,free,34,C,1,1,397,1
qwen35_ce_d12r5_b_dual,qwen35,free,35,A,1,1,134,1
qwen35_ce_d12r5_b_dual,qwen35,free,36,A,1,1,129,1
qwen35_ce_d12r5_b_dual,qwen35,free,37,B,1,1,180,1
qwen35_ce_d12r5_b_dual,qwen35,free,38,B,1,1,341,1
qwen35_ce_d12r5_b_dual,qwen35,free,39,B,1,1,166,1
qwen35_ce_d12r5_b_dual,qwen35,free,40,D,1,1,381,1
qwen35_ce_d12r5_b_dual,qwen35,free,41,D,1,1,167,1
qwen35_ce_d12r5_b_dual,qwen35,free,42,A,1,1,200,1
qwen35_ce_d12r5_b_dual,qwen35,free,43,A,1,1,730,1
qwen35_ce_d12r5_b_dual,qwen35,free,44,C,1,0,149,1
qwen35_ce_d12r5_b_dual,qwen35,free,45,C,1,1,191,1
qwen35_ce_d12r5_b_dual,qwen35,free,46,D,1,1,225,1
qwen35_ce_d12r5_b_dual,qwen35,free,47,B,1,1,378,1
qwen35_ce_d12r5_b_dual,qwen35,free,48,A,1,0,193,1
qwen35_ce_d12r5_b_dual,qwen35,free,49,A,1,0,448,1
qwen35_ce_d12r5_b_dual,qwen35,free,50,C,1,1,284,1
qwen35_ce_d12r5_b_dual,qwen35,free,51,A,1,1,140,1
qwen35_ce_d12r5_b_dual,qwen35,free,52,A,1,1,263,1
qwen35_ce_d12r5_b_dual,qwen35,free,53,A,1,0,1162,1
qwen35_ce_d12r5_b_dual,qwen35,free,54,C,1,1,428,1
qwen35_ce_d12r5_b_dual,qwen35,free,55,A,1,1,424,1
qwen35_ce_d12r5_b_dual,qwen35,free,56,C,1,0,276,1
qwen35_ce_d12r5_b_dual,qwen35,free,57,A,1,1,254,1
qwen35_ce_d12r5_b_dual,qwen35,free,58,A,1,1,245,1
qwen35_ce_d12r5_b_dual,qwen35,free,59,C,1,1,531,1
qwen35_ce_d12r5_b_dual,qwen35,free,60,D,1,1,269,1
qwen35_ce_d12r5_b_dual,qwen35,free,61,C,1,1,274,1
qwen35_ce_d12r5_b_dual,qwen35,free,62,A,1,1,715,1
qwen35_ce_d12r5_b_dual,qwen35,free,63,B,1,1,229,1
qwen35_ce_d12r5_b_dual,qwen35,free,64,B,1,1,228,1
qwen35_ce_d12r5_b_dual,qwen35,free,65,A,1,1,262,1
qwen35_ce_d12r5_b_dual,qwen35,free,66,D,1,0,496,1
qwen35_ce_d12r5_b_dual,qwen35,free,67,C,1,1,288,1
qwen35_ce_d12r5_b_dual,qwen35,free,68,B,1,0,1068,1
qwen35_ce_d12r5_b_dual,qwen35,free,69,C,1,1,1280,1
qwen35_ce_d12r5_b_dual,qwen35,free,70,D,1,1,414,1
qwen35_ce_d12r5_b_dual,qwen35,free,71,D,1,1,371,1
qwen35_ce_d12r5_b_dual,qwen35,free,72,D,1,1,1697,1
qwen35_ce_d12r5_b_dual,qwen35,free,73,C,1,1,361,1
qwen35_ce_d12r5_b_dual,qwen35,free,74,B,1,1,334,1
qwen35_ce_d12r5_b_dual,qwen35,free,75,D,1,1,336,1
qwen35_ce_d12r5_b_dual,qwen35,free,76,C,1,1,326,1
qwen35_ce_d12r5_b_dual,qwen35,free,77,B,1,0,306,1
qwen35_ce_d12r5_b_dual,qwen35,free,78,D,1,0,210,1
qwen35_ce_d12r5_b_dual,qwen35,free,79,D,1,0,222,1
qwen35_ce_d12r5_b_dual,qwen35,free,80,A,1,0,256,1
qwen35_ce_d12r5_b_dual,qwen35,free,81,D,1,1,280,1
qwen35_ce_d12r5_b_dual,qwen35,free,82,A,1,1,116,1
qwen35_ce_d12r5_b_dual,qwen35,free,83,B,1,1,220,1
qwen35_ce_d12r5_b_dual,qwen35,free,84,B,1,1,411,1
qwen35_ce_d12r5_b_dual,qwen35,free,85,D,1,1,258,1
qwen35_ce_d12r5_b_dual,qwen35,free,86,D,1,0,231,1
qwen35_ce_d12r5_b_dual,qwen35,free,87,D,1,1,277,1
qwen35_ce_d12r5_b_dual,qwen35,free,88,C,1,1,125,1
qwen35_ce_d12r5_b_dual,qwen35,free,89,B,0,0,231,1
qwen35_ce_d12r5_b_dual,qwen35,free,90,C,0,0,100,1
qwen35_ce_d12r5_b_dual,qwen35,free,91,A,1,1,96,1
qwen35_ce_d12r5_b_dual,qwen35,free,92,A,1,1,127,1
qwen35_ce_d12r5_b_dual,qwen35,free,93,B,1,1,160,1
qwen35_ce_d12r5_b_dual,qwen35,free,94,A,1,1,126,1
qwen35_ce_d12r5_b_dual,qwen35,free,95,A,1,1,158,1
qwen35_ce_d12r5_b_dual,qwen35,free,96,B,1,1,141,1
qwen35_ce_d12r5_b_dual,qwen35,free,97,D,1,1,135,1
qwen35_ce_d12r5_b_dual,qwen35,free,98,C,1,1,94,1
qwen35_ce_d12r5_b_dual,qwen35,free,99,D,1,1,108,1
qwen35_ce_d12r5_b_dual,qwen35,free,100,B,1,1,108,1
qwen35_ce_d12r5_b_dual,qwen35,free,101,A,0,0,108,1
qwen35_ce_d12r5_b_dual,qwen35,free,102,C,1,1,141,1
qwen35_ce_d12r5_b_dual,qwen35,free,103,B,1,1,200,1
qwen35_ce_d12r5_b_dual,qwen35,free,104,B,1,1,121,1
qwen35_ce_d12r5_b_dual,qwen35,free,105,A,1,0,96,1
qwen35_ce_d12r5_b_dual,qwen35,free,106,A,1,1,221,1
qwen35_ce_d12r5_b_dual,qwen35,free,107,C,1,0,104,1
qwen35_ce_d12r5_b_dual,qwen35,free,108,C,1,1,117,1
qwen35_ce_d12r5_b_dual,qwen35,free,109,B,1,1,306,1
qwen35_ce_d12r5_b_dual,qwen35,free,110,D,1,1,129,1
qwen35_ce_d12r5_b_dual,qwen35,free,111,C,0,0,2048,1
qwen35_ce_d12r5_b_dual,qwen35,free,112,C,1,1,297,1
qwen35_ce_d12r5_b_dual,qwen35,free,113,B,1,1,274,1
qwen35_ce_d12r5_b_dual,qwen35,free,114,A,1,1,346,1
qwen35_ce_d12r5_b_dual,qwen35,free,115,A,1,1,143,1
qwen35_ce_d12r5_b_dual,qwen35,free,116,A,1,1,324,1
qwen35_ce_d12r5_b_dual,qwen35,free,117,B,0,0,273,1
qwen35_ce_d12r5_b_dual,qwen35,free,118,B,1,1,334,1
qwen35_ce_d12r5_b_dual,qwen35,free,119,D,0,0,501,1
qwen35_ce_d12r5_b_dual,qwen35,free,120,C,1,1,1988,1
qwen35_ce_d12r5_b_dual,qwen35,free,121,C,1,1,234,1
qwen35_ce_d12r5_b_dual,qwen35,free,122,B,1,1,192,1
qwen35_ce_d12r5_b_dual,qwen35,free,123,C,1,1,274,1
qwen35_ce_d12r5_b_dual,qwen35,free,124,A,1,0,385,1
qwen35_ce_d12r5_b_dual,qwen35,free,125,D,1,1,127,1
qwen35_ce_d12r5_b_dual,qwen35,free,126,B,0,0,226,1
qwen35_ce_d12r5_b_dual,qwen35,free,127,B,1,1,224,1
qwen35_ce_d12r5_b_dual,qwen35,free,128,A,1,1,506,1
qwen35_ce_d12r5_b_dual,qwen35,free,129,C,1,1,486,1
qwen35_ce_d12r5_b_dual,qwen35,free,130,A,1,1,448,1
qwen35_ce_d12r5_b_dual,qwen35,free,131,D,1,1,522,1
qwen35_ce_d12r5_b_dual,qwen35,free,132,B,1,0,373,1
qwen35_ce_d12r5_b_dual,qwen35,free,133,D,1,1,103,1
qwen35_ce_d12r5_b_dual,qwen35,free,134,C,1,1,114,1
qwen35_ce_d12r5_b_dual,qwen35,free,135,A,0,0,165,1
qwen35_ce_d12r5_b_dual,qwen35,free,136,D,1,1,238,1
qwen35_ce_d12r5_b_dual,qwen35,free,137,B,1,0,247,1
qwen35_ce_d12r5_b_dual,qwen35,free,138,B,1,0,144,1
qwen35_ce_d12r5_b_dual,qwen35,free,139,A,1,1,270,1
qwen35_ce_d12r5_b_dual,qwen35,free,140,B,1,1,177,1
qwen35_ce_d12r5_b_dual,qwen35,free,141,D,1,1,408,1
qwen35_ce_d12r5_b_dual,qwen35,free,142,D,1,1,125,1
qwen35_ce_d12r5_b_dual,qwen35,free,143,C,1,0,149,1
qwen35_ce_d12r5_b_dual,qwen35,free,144,A,1,0,160,1
qwen35_ce_d12r5_b_dual,qwen35,free,145,C,1,0,757,1
qwen35_ce_d12r5_b_dual,qwen35,free,146,B,1,0,155,1
qwen35_ce_d12r5_b_dual,qwen35,free,147,D,1,0,258,1
qwen35_ce_d12r5_b_dual,qwen35,free,148,A,1,0,252,1
qwen35_ce_d12r5_b_dual,qwen35,free,149,B,1,1,138,1
qwen35_ce_d12r5_b_dual,qwen35,free,150,D,1,1,150,1
qwen35_ce_d12r5_b_dual,qwen35,free,151,A,1,0,196,1
qwen35_ce_d12r5_b_dual,qwen35,free,152,B,1,0,264,1
qwen35_ce_d12r5_b_dual,qwen35,free,153,D,0,0,96,1
qwen35_ce_d12r5_b_dual,qwen35,free,154,A,1,0,288,1
qwen35_ce_d12r5_b_dual,qwen35,free,155,A,1,0,206,1
qwen35_ce_d12r5_b_dual,qwen35,free,156,D,1,0,263,1
qwen35_ce_d12r5_b_dual,qwen35,free,157,C,1,1,94,1
qwen35_ce_d12r5_b_dual,qwen35,free,158,B,1,0,546,1
qwen35_ce_d12r5_b_dual,qwen35,free,159,B,1,0,201,1
qwen35_ce_d12r5_b_dual,qwen35,free,160,B,1,1,212,1
qwen35_ce_d12r5_b_dual,qwen35,free,161,B,1,1,153,1
qwen35_ce_d12r5_b_dual,qwen35,free,162,B,1,1,88,1
qwen35_ce_d12r5_b_dual,qwen35,free,163,B,1,1,68,1
qwen35_ce_d12r5_b_dual,qwen35,free,164,C,1,0,238,1
qwen35_ce_d12r5_b_dual,qwen35,free,165,B,1,1,657,1
qwen35_ce_d12r5_b_dual,qwen35,free,166,A,1,0,473,1
qwen35_ce_d12r5_b_dual,qwen35,free,167,D,1,1,245,1
qwen35_ce_d12r5_b_dual,qwen35,free,168,C,1,1,214,1
qwen35_ce_d12r5_b_dual,qwen35,free,169,A,1,1,145,1
qwen35_ce_d12r5_b_dual,qwen35,free,170,B,1,1,150,1
qwen35_ce_d12r5_b_dual,qwen35,free,171,D,1,1,136,1
qwen35_ce_d12r5_b_dual,qwen35,free,172,A,1,1,135,1
qwen35_ce_d12r5_b_dual,qwen35,free,173,A,1,1,151,1
qwen35_ce_d12r5_b_dual,qwen35,free,174,D,1,1,103,1
qwen35_ce_d12r5_b_dual,qwen35,free,175,A,1,1,171,1
qwen35_ce_d12r5_b_dual,qwen35,free,176,D,1,1,320,1
qwen35_ce_d12r5_b_dual,qwen35,free,177,A,1,1,215,1
qwen35_ce_d12r5_b_dual,qwen35,free,178,C,1,1,499,1
qwen35_ce_d12r5_b_dual,qwen35,free,179,A,1,1,1038,1
qwen35_ce_d12r5_b_dual,qwen35,free,180,C,1,0,277,1
qwen35_ce_d12r5_b_dual,qwen35,free,181,A,1,1,184,1
qwen35_ce_d12r5_b_dual,qwen35,free,182,D,1,1,185,1
qwen35_ce_d12r5_b_dual,qwen35,free,183,B,0,0,408,1
qwen35_ce_d12r5_b_dual,qwen35,free,184,D,1,1,204,1
qwen35_ce_d12r5_b_dual,qwen35,free,185,A,1,1,248,1
qwen35_ce_d12r5_b_dual,qwen35,free,186,D,1,1,227,1
qwen35_ce_d12r5_b_dual,qwen35,free,187,B,1,1,305,1
qwen35_ce_d12r5_b_dual,qwen35,free,188,A,1,0,168,1
qwen35_ce_d12r5_b_dual,qwen35,free,189,B,1,1,183,1
qwen35_ce_d12r5_b_dual,qwen35,free,190,D,1,1,225,1
qwen35_ce_d12r5_b_dual,qwen35,free,191,C,1,1,170,1
qwen35_ce_d12r5_b_dual,qwen35,free,192,B,1,1,324,1
qwen35_ce_d12r5_b_dual,qwen35,free,193,A,1,1,355,1
qwen35_ce_d12r5_b_dual,qwen35,free,194,C,1,1,210,1
qwen35_ce_d12r5_b_dual,qwen35,free,195,A,1,1,154,1
qwen35_ce_d12r5_b_dual,qwen35,free,196,D,0,0,191,1
qwen35_ce_d12r5_b_dual,qwen35,free,197,A,1,1,170,1
qwen35_ce_d12r5_b_dual,qwen35,free,198,C,1,1,196,1
qwen35_ce_d12r5_b_dual,qwen35,free,199,C,1,1,214,1
qwen35_ce_d12r5_b_dual,qwen35,free,200,A,1,1,208,1
qwen35_ce_d12r5_b_dual,qwen35,free,201,C,1,0,260,1
qwen35_ce_d12r5_b_dual,qwen35,free,202,C,1,1,260,1
qwen35_ce_d12r5_b_dual,qwen35,free,203,D,1,1,147,1
qwen35_ce_d12r5_b_dual,qwen35,free,204,A,1,1,206,1
qwen35_ce_d12r5_b_dual,qwen35,free,205,C,1,1,127,1
qwen35_ce_d12r5_b_dual,qwen35,free,206,A,0,0,408,1
qwen35_ce_d12r5_b_dual,qwen35,free,207,C,1,1,155,1
qwen35_ce_d12r5_b_dual,qwen35,free,208,D,1,1,113,1
qwen35_ce_d12r5_b_dual,qwen35,free,209,A,0,0,118,1
qwen35_ce_d12r5_b_dual,qwen35,free,210,D,1,1,96,1
qwen35_ce_d12r5_b_dual,qwen35,free,211,B,1,1,143,1
qwen35_ce_d12r5_b_dual,qwen35,free,212,C,1,1,92,1
qwen35_ce_d12r5_b_dual,qwen35,free,213,D,1,1,97,1
qwen35_ce_d12r5_b_dual,qwen35,free,214,D,1,1,112,1
qwen35_ce_d12r5_b_dual,qwen35,free,215,D,1,1,103,1
qwen35_ce_d12r5_b_dual,qwen35,free,216,D,0,0,144,1
qwen35_ce_d12r5_b_dual,qwen35,free,217,A,1,1,147,1
qwen35_ce_d12r5_b_dual,qwen35,free,218,A,1,1,177,1
qwen35_ce_d12r5_b_dual,qwen35,free,219,A,1,1,194,1
qwen35_ce_d12r5_b_dual,qwen35,free,220,C,1,0,629,1
qwen35_ce_d12r5_b_dual,qwen35,free,221,B,0,0,687,1
qwen35_ce_d12r5_b_dual,qwen35,free,222,D,1,1,289,1
qwen35_ce_d12r5_b_dual,qwen35,free,223,C,1,0,455,1
qwen35_ce_d12r5_b_dual,qwen35,free,224,D,1,1,71,1
qwen35_ce_d12r5_b_dual,qwen35,free,225,B,1,1,108,1
qwen35_ce_d12r5_b_dual,qwen35,free,226,D,1,1,1107,1
qwen35_ce_d12r5_b_dual,qwen35,free,227,A,1,1,80,1
qwen35_ce_d12r5_dual,qwen35,R16,0,B,1,1,925,1
qwen35_ce_d12r5_dual,qwen35,R16,1,C,1,1,673,1
qwen35_ce_d12r5_dual,qwen35,R16,2,D,1,0,927,1
qwen35_ce_d12r5_dual,qwen35,R16,3,B,1,0,736,1
qwen35_ce_d12r5_dual,qwen35,R16,4,A,1,0,484,1
qwen35_ce_d12r5_dual,qwen35,R16,5,B,1,0,376,1
qwen35_ce_d12r5_dual,qwen35,R16,6,A,1,1,187,1
qwen35_ce_d12r5_dual,qwen35,R16,7,C,0,0,2048,1
qwen35_ce_d12r5_dual,qwen35,R16,8,A,1,1,213,1
qwen35_ce_d12r5_dual,qwen35,R16,9,D,1,1,314,1
qwen35_ce_d12r5_dual,qwen35,R16,10,C,1,1,163,1
qwen35_ce_d12r5_dual,qwen35,R16,11,C,1,1,201,1
qwen35_ce_d12r5_dual,qwen35,R16,12,C,1,1,277,1
qwen35_ce_d12r5_dual,qwen35,R16,13,C,1,1,207,1
qwen35_ce_d12r5_dual,qwen35,R16,14,A,1,0,179,1
qwen35_ce_d12r5_dual,qwen35,R16,15,B,1,1,430,1
qwen35_ce_d12r5_dual,qwen35,R16,16,D,1,1,237,1
qwen35_ce_d12r5_dual,qwen35,R16,17,C,1,1,288,1
qwen35_ce_d12r5_dual,qwen35,R16,18,D,1,1,288,1
qwen35_ce_d12r5_dual,qwen35,R16,19,B,1,0,1146,1
qwen35_ce_d12r5_dual,qwen35,R16,20,A,1,1,341,1
qwen35_ce_d12r5_dual,qwen35,R16,21,C,1,1,1187,1
qwen35_ce_d12r5_dual,qwen35,R16,22,B,1,1,1316,1
qwen35_ce_d12r5_dual,qwen35,R16,23,A,1,0,523,1
qwen35_ce_d12r5_dual,qwen35,R16,24,B,1,1,541,1
qwen35_ce_d12r5_dual,qwen35,R16,25,D,1,1,786,1
qwen35_ce_d12r5_dual,qwen35,R16,26,D,1,1,961,1
qwen35_ce_d12r5_dual,qwen35,R16,27,A,1,1,1248,1
qwen35_ce_d12r5_dual,qwen35,R16,28,B,1,1,264,1
qwen35_ce_d12r5_dual,qwen35,R16,29,C,1,1,670,1
qwen35_ce_d12r5_dual,qwen35,R16,30,C,1,1,145,1
qwen35_ce_d12r5_dual,qwen35,R16,31,A,1,1,297,1
qwen35_ce_d12r5_dual,qwen35,R16,32,C,1,0,284,1
qwen35_ce_d12r5_dual,qwen35,R16,33,A,1,0,391,1
qwen35_ce_d12r5_dual,qwen35,R16,34,C,1,1,354,1
qwen35_ce_d12r5_dual,qwen35,R16,35,A,1,0,124,1
qwen35_ce_d12r5_dual,qwen35,R16,36,A,1,1,151,1
qwen35_ce_d12r5_dual,qwen35,R16,37,B,1,0,221,1
qwen35_ce_d12r5_dual,qwen35,R16,38,B,1,1,250,1
qwen35_ce_d12r5_dual,qwen35,R16,39,B,1,1,187,1
qwen35_ce_d12r5_dual,qwen35,R16,40,D,1,1,300,1
qwen35_ce_d12r5_dual,qwen35,R16,41,D,1,1,170,1
qwen35_ce_d12r5_dual,qwen35,R16,42,A,1,1,224,1
qwen35_ce_d12r5_dual,qwen35,R16,43,A,1,1,1466,1
qwen35_ce_d12r5_dual,qwen35,R16,44,C,1,1,113,1
qwen35_ce_d12r5_dual,qwen35,R16,45,C,1,1,76,1
qwen35_ce_d12r5_dual,qwen35,R16,46,D,1,0,145,1
qwen35_ce_d12r5_dual,qwen35,R16,47,B,1,1,293,1
qwen35_ce_d12r5_dual,qwen35,R16,48,A,1,1,225,1
qwen35_ce_d12r5_dual,qwen35,R16,49,A,1,0,416,1
qwen35_ce_d12r5_dual,qwen35,R16,50,C,1,1,233,1
qwen35_ce_d12r5_dual,qwen35,R16,51,A,1,0,160,1
qwen35_ce_d12r5_dual,qwen35,R16,52,A,1,1,214,1
qwen35_ce_d12r5_dual,qwen35,R16,53,A,0,0,617,1
qwen35_ce_d12r5_dual,qwen35,R16,54,C,1,1,401,1
qwen35_ce_d12r5_dual,qwen35,R16,55,A,1,1,433,1
qwen35_ce_d12r5_dual,qwen35,R16,56,C,1,1,284,1
qwen35_ce_d12r5_dual,qwen35,R16,57,A,1,1,262,1
qwen35_ce_d12r5_dual,qwen35,R16,58,A,1,0,316,1
qwen35_ce_d12r5_dual,qwen35,R16,59,C,1,1,475,1
qwen35_ce_d12r5_dual,qwen35,R16,60,D,1,1,364,1
qwen35_ce_d12r5_dual,qwen35,R16,61,C,1,1,198,1
qwen35_ce_d12r5_dual,qwen35,R16,62,A,1,1,656,1
qwen35_ce_d12r5_dual,qwen35,R16,63,B,1,1,291,1
qwen35_ce_d12r5_dual,qwen35,R16,64,B,1,1,474,1
qwen35_ce_d12r5_dual,qwen35,R16,65,A,1,1,297,1
qwen35_ce_d12r5_dual,qwen35,R16,66,D,1,1,522,1
qwen35_ce_d12r5_dual,qwen35,R16,67,C,1,1,294,1
qwen35_ce_d12r5_dual,qwen35,R16,68,B,1,1,842,1
qwen35_ce_d12r5_dual,qwen35,R16,69,C,1,1,644,1
qwen35_ce_d12r5_dual,qwen35,R16,70,D,1,1,537,1
qwen35_ce_d12r5_dual,qwen35,R16,71,D,1,0,334,1
qwen35_ce_d12r5_dual,qwen35,R16,72,D,1,1,409,1
qwen35_ce_d12r5_dual,qwen35,R16,73,C,0,0,374,1
qwen35_ce_d12r5_dual,qwen35,R16,74,B,1,1,319,1
qwen35_ce_d12r5_dual,qwen35,R16,75,D,1,1,421,1
qwen35_ce_d12r5_dual,qwen35,R16,76,C,1,0,288,1
qwen35_ce_d12r5_dual,qwen35,R16,77,B,1,0,265,1
qwen35_ce_d12r5_dual,qwen35,R16,78,D,0,0,226,1
qwen35_ce_d12r5_dual,qwen35,R16,79,D,1,1,166,1
qwen35_ce_d12r5_dual,qwen35,R16,80,A,1,0,261,1
qwen35_ce_d12r5_dual,qwen35,R16,81,D,1,0,212,1
qwen35_ce_d12r5_dual,qwen35,R16,82,A,1,0,100,1
qwen35_ce_d12r5_dual,qwen35,R16,83,B,1,1,246,1
qwen35_ce_d12r5_dual,qwen35,R16,84,B,1,0,260,1
qwen35_ce_d12r5_dual,qwen35,R16,85,D,1,1,301,1
qwen35_ce_d12r5_dual,qwen35,R16,86,D,1,1,287,1
qwen35_ce_d12r5_dual,qwen35,R16,87,D,1,1,287,1
qwen35_ce_d12r5_dual,qwen35,R16,88,C,1,1,145,1
qwen35_ce_d12r5_dual,qwen35,R16,89,B,1,1,324,1
qwen35_ce_d12r5_dual,qwen35,R16,90,C,1,1,135,1
qwen35_ce_d12r5_dual,qwen35,R16,91,A,1,1,96,1
qwen35_ce_d12r5_dual,qwen35,R16,92,A,1,1,116,1
qwen35_ce_d12r5_dual,qwen35,R16,93,B,1,1,125,1
qwen35_ce_d12r5_dual,qwen35,R16,94,A,1,1,94,1
qwen35_ce_d12r5_dual,qwen35,R16,95,A,1,1,130,1
qwen35_ce_d12r5_dual,qwen35,R16,96,B,0,0,151,1
qwen35_ce_d12r5_dual,qwen35,R16,97,D,1,1,86,1
qwen35_ce_d12r5_dual,qwen35,R16,98,C,1,1,108,1
qwen35_ce_d12r5_dual,qwen35,R16,99,D,1,1,108,1
